date_time,precipMM,maxtempC,mintempC,humidity,pressure,tempC,visibility,windspeedKmph,winddirDegree,cloudcover,WindGustKmph,WindChillC,totalSnow_cm,sunHour,uvIndex,year,month,day,is_rainy
2011-03-04,0.0,33.0,18.0,40.541666666666664,1011.4166666666666,25.0,9.875,10.25,122.58333333333333,46.125,15.0,26.083333333333332,0.0,8.8,5.0,2011,3,4,False
2011-03-05,0.1,32.0,18.0,45.791666666666664,1011.625,25.25,9.875,10.791666666666666,115.45833333333333,37.0,15.458333333333334,26.125,0.0,8.8,6.0,2011,3,5,True
2011-03-06,0.9,32.0,19.0,49.208333333333336,1011.9583333333334,25.208333333333332,9.875,9.875,135.5,45.875,14.208333333333334,26.25,0.0,8.8,6.0,2011,3,6,True
2011-03-07,0.0,33.0,17.0,31.583333333333332,1013.5833333333334,24.791666666666668,10.0,13.125,91.25,0.5,19.583333333333332,26.0,0.0,11.6,6.0,2011,3,7,False
2011-03-08,0.0,35.0,17.0,33.208333333333336,1011.9583333333334,25.625,10.0,9.458333333333334,103.125,3.2083333333333335,15.25,27.0,0.0,11.6,7.0,2011,3,8,False
2011-03-09,0.0,37.0,18.0,31.25,1011.0416666666666,27.125,10.0,5.958333333333333,176.625,7.375,10.541666666666666,28.416666666666668,0.0,11.6,7.0,2011,3,9,False
2011-03-10,0.0,36.0,19.0,29.583333333333332,1011.0,26.875,10.0,8.291666666666666,132.125,4.958333333333333,13.666666666666666,28.0,0.0,11.6,7.0,2011,3,10,False
2011-03-11,0.0,34.0,17.0,34.166666666666664,1009.8333333333334,26.166666666666668,10.0,7.791666666666667,127.91666666666667,3.7916666666666665,12.166666666666666,27.666666666666668,0.0,11.6,7.0,2011,3,11,False
2011-03-12,0.0,34.0,17.0,43.75,1009.9583333333334,25.041666666666668,10.0,9.208333333333334,98.0,3.8333333333333335,13.25,26.375,0.0,11.6,7.0,2011,3,12,False
2011-03-13,0.0,33.0,17.0,52.0,1011.125,25.208333333333332,8.75,9.166666666666666,77.79166666666667,17.625,13.875,26.208333333333332,0.0,11.6,7.0,2011,3,13,False
2011-03-14,0.0,34.0,17.0,46.083333333333336,1010.125,25.25,10.0,10.875,79.83333333333333,3.625,15.875,26.166666666666668,0.0,11.6,7.0,2011,3,14,False
2011-03-15,0.0,34.0,18.0,44.583333333333336,1009.3333333333334,25.291666666666668,10.0,12.25,84.0,2.625,17.75,26.166666666666668,0.0,11.6,7.0,2011,3,15,False
2011-03-16,0.0,34.0,17.0,44.0,1008.5,25.25,10.0,12.25,80.54166666666667,3.5833333333333335,17.666666666666668,26.291666666666668,0.0,11.6,7.0,2011,3,16,False
2011-03-17,0.0,32.0,16.0,43.166666666666664,1010.0416666666666,24.166666666666668,10.0,12.458333333333334,96.08333333333333,1.0,17.291666666666668,25.416666666666668,0.0,11.6,6.0,2011,3,17,False
2011-03-18,0.0,33.0,14.0,44.041666666666664,1010.125,23.208333333333332,10.0,11.666666666666666,94.08333333333333,0.125,16.583333333333332,24.708333333333332,0.0,11.6,6.0,2011,3,18,False
2011-03-19,0.0,34.0,13.0,37.708333333333336,1009.0416666666666,23.875,10.0,9.666666666666666,108.125,0.0,14.375,25.791666666666668,0.0,11.6,6.0,2011,3,19,False
2011-03-20,0.0,37.0,14.0,31.583333333333332,1008.7916666666666,25.666666666666668,10.0,5.5,155.58333333333334,0.125,9.375,28.875,0.0,11.6,7.0,2011,3,20,False
2011-03-21,0.0,37.0,18.0,43.0,1009.4583333333334,27.041666666666668,10.0,7.541666666666667,193.45833333333334,5.5,12.208333333333334,28.5,0.0,11.6,7.0,2011,3,21,False
2011-03-22,0.0,37.0,20.0,41.666666666666664,1009.625,27.791666666666668,10.0,8.041666666666666,129.75,7.958333333333333,12.541666666666666,28.833333333333332,0.0,11.6,7.0,2011,3,22,False
2011-03-23,0.0,36.0,19.0,36.333333333333336,1009.625,27.333333333333332,10.0,8.25,127.70833333333333,5.625,13.0,28.416666666666668,0.0,11.6,7.0,2011,3,23,False
2011-03-24,0.0,38.0,19.0,33.833333333333336,1010.2083333333334,28.083333333333332,10.0,4.791666666666667,136.29166666666666,5.416666666666667,7.333333333333333,29.625,0.0,11.6,7.0,2011,3,24,False
2011-03-25,0.30000000000000004,38.0,19.0,44.666666666666664,1010.125,27.708333333333332,9.875,6.041666666666667,109.16666666666667,10.458333333333334,8.875,28.75,0.0,11.6,7.0,2011,3,25,True
2011-03-26,0.4,35.0,20.0,49.833333333333336,1010.5,26.916666666666668,9.0,4.541666666666667,96.25,12.291666666666666,6.625,28.083333333333332,0.0,11.6,7.0,2011,3,26,True
2011-03-27,0.0,34.0,19.0,47.5,1010.25,26.583333333333332,10.0,7.541666666666667,104.83333333333333,6.708333333333333,11.083333333333334,27.75,0.0,11.6,7.0,2011,3,27,False
2011-03-28,0.0,35.0,20.0,44.666666666666664,1010.0833333333334,26.833333333333332,10.0,5.416666666666667,132.41666666666666,9.458333333333334,8.541666666666666,28.25,0.0,11.6,7.0,2011,3,28,False
2011-03-29,0.0,38.0,20.0,40.583333333333336,1010.5416666666666,28.333333333333332,10.0,6.041666666666667,145.375,8.958333333333334,9.333333333333334,29.416666666666668,0.0,11.6,7.0,2011,3,29,False
2011-03-30,0.0,37.0,20.0,34.75,1010.9166666666666,28.0,10.0,5.833333333333333,151.25,3.0416666666666665,8.958333333333334,30.125,0.0,11.6,7.0,2011,3,30,False
2011-03-31,0.0,39.0,20.0,33.208333333333336,1010.5416666666666,29.25,10.0,5.583333333333333,181.66666666666666,5.833333333333333,9.541666666666666,30.583333333333332,0.0,11.6,7.0,2011,3,31,False
2011-04-01,0.0,36.0,21.0,40.416666666666664,1009.9166666666666,28.041666666666668,10.0,5.458333333333333,191.5,12.875,8.416666666666666,29.083333333333332,0.0,11.6,7.0,2011,4,1,False
2011-04-02,0.0,35.0,21.0,44.5,1009.875,27.75,10.0,6.875,179.70833333333334,11.333333333333334,9.958333333333334,28.791666666666668,0.0,11.6,7.0,2011,4,2,False
2011-04-03,0.0,33.0,21.0,49.708333333333336,1010.0416666666666,27.125,10.0,6.291666666666667,232.375,15.291666666666666,9.333333333333334,28.0,0.0,11.6,7.0,2011,4,3,False
2011-04-04,0.0,39.0,20.0,41.166666666666664,1009.75,28.333333333333332,10.0,4.916666666666667,187.54166666666666,9.75,7.208333333333333,29.916666666666668,0.0,11.6,7.0,2011,4,4,False
2011-04-05,0.0,33.0,21.0,45.666666666666664,1010.0833333333334,26.416666666666668,10.0,6.541666666666667,169.79166666666666,28.125,10.041666666666666,27.0,0.0,10.2,7.0,2011,4,5,False
2011-04-06,0.0,33.0,20.0,48.166666666666664,1010.75,26.166666666666668,10.0,6.25,168.16666666666666,28.5,9.375,26.791666666666668,0.0,11.6,7.0,2011,4,6,False
2011-04-07,0.0,35.0,18.0,39.583333333333336,1011.375,26.583333333333332,10.0,9.416666666666666,132.875,6.375,13.833333333333334,27.375,0.0,11.6,7.0,2011,4,7,False
2011-04-08,0.0,35.0,18.0,38.25,1011.5416666666666,26.791666666666668,10.0,8.041666666666666,130.83333333333334,2.0833333333333335,11.916666666666666,28.875,0.0,11.6,7.0,2011,4,8,False
2011-04-09,0.0,36.0,19.0,42.833333333333336,1011.5416666666666,27.666666666666668,10.0,8.75,147.45833333333334,5.375,12.291666666666666,28.708333333333332,0.0,11.6,7.0,2011,4,9,False
2011-04-10,0.0,35.0,20.0,49.291666666666664,1011.9583333333334,27.291666666666668,10.0,8.375,125.41666666666667,9.25,11.333333333333334,28.0,0.0,11.6,7.0,2011,4,10,False
2011-04-11,0.0,36.0,19.0,48.208333333333336,1010.875,27.541666666666668,9.0,8.541666666666666,100.70833333333333,5.208333333333333,11.625,28.833333333333332,0.0,11.6,7.0,2011,4,11,False
2011-04-12,0.0,36.0,20.0,42.541666666666664,1010.7083333333334,27.291666666666668,10.0,8.375,127.45833333333333,4.75,12.208333333333334,28.416666666666668,0.0,11.6,7.0,2011,4,12,False
2011-04-13,0.0,37.0,20.0,42.041666666666664,1010.125,28.458333333333332,10.0,7.916666666666667,137.33333333333334,7.583333333333333,12.041666666666666,29.333333333333332,0.0,11.6,7.0,2011,4,13,False
2011-04-14,0.1,38.0,21.0,48.958333333333336,1009.3333333333334,28.041666666666668,10.0,4.541666666666667,204.20833333333334,20.583333333333332,6.958333333333333,28.875,0.0,11.6,7.0,2011,4,14,True
2011-04-15,3.0999999999999996,37.0,22.0,51.041666666666664,1008.6666666666666,27.708333333333332,9.625,4.208333333333333,226.16666666666666,27.958333333333332,6.125,28.5,0.0,11.6,7.0,2011,4,15,True
2011-04-16,0.0,36.0,21.0,50.5,1009.7083333333334,27.791666666666668,10.0,5.916666666666667,131.66666666666666,12.416666666666666,8.5,28.875,0.0,11.6,7.0,2011,4,16,False
2011-04-17,0.0,36.0,21.0,49.833333333333336,1010.25,27.958333333333332,10.0,6.375,123.45833333333333,9.0,8.875,28.958333333333332,0.0,11.6,7.0,2011,4,17,False
2011-04-18,5.0,36.0,22.0,53.375,1008.5,27.958333333333332,9.625,7.333333333333333,145.91666666666666,22.833333333333332,10.708333333333334,28.583333333333332,0.0,11.6,7.0,2011,4,18,True
2011-04-19,8.0,37.0,22.0,59.291666666666664,1008.0,28.125,8.791666666666666,6.0,155.875,45.625,9.125,28.5,0.0,11.6,7.0,2011,4,19,True
2011-04-20,2.3,35.0,23.0,62.916666666666664,1008.5416666666666,27.083333333333332,9.583333333333334,6.208333333333333,181.83333333333334,58.0,9.708333333333334,27.458333333333332,0.0,11.6,6.0,2011,4,20,True
2011-04-21,7.7,31.0,21.0,71.45833333333333,1009.1666666666666,25.375,9.291666666666666,5.958333333333333,169.875,57.166666666666664,8.375,25.833333333333332,0.0,8.9,7.0,2011,4,21,True
2011-04-22,4.3,26.0,21.0,86.33333333333333,1010.0,22.833333333333332,7.416666666666667,6.583333333333333,129.04166666666666,68.5,8.708333333333334,23.125,0.0,10.2,5.0,2011,4,22,True
2011-04-23,2.7,30.0,21.0,78.45833333333333,1009.125,23.708333333333332,7.833333333333333,5.291666666666667,111.54166666666667,44.958333333333336,7.208333333333333,24.291666666666668,0.0,11.6,5.0,2011,4,23,True
2011-04-24,3.7,32.0,19.0,68.54166666666667,1008.2916666666666,24.958333333333332,7.708333333333333,6.708333333333333,187.20833333333334,44.833333333333336,10.25,25.458333333333332,0.0,11.6,5.0,2011,4,24,True
2011-04-25,4.3,33.0,20.0,66.08333333333333,1007.9583333333334,25.75,9.708333333333334,5.875,105.20833333333333,27.375,9.5,26.333333333333332,0.0,11.6,7.0,2011,4,25,True
2011-04-26,1.0,33.0,20.0,63.291666666666664,1007.9583333333334,26.083333333333332,9.583333333333334,6.375,96.25,14.166666666666666,9.75,27.208333333333332,0.0,11.6,6.0,2011,4,26,True
2011-04-27,0.8,34.0,20.0,58.083333333333336,1007.125,26.666666666666668,9.208333333333334,8.375,136.625,8.166666666666666,12.416666666666666,27.833333333333332,0.0,11.6,6.0,2011,4,27,True
2011-04-28,1.6,36.0,20.0,63.916666666666664,1006.0833333333334,26.333333333333332,8.291666666666666,6.208333333333333,236.91666666666666,30.791666666666668,9.583333333333334,27.125,0.0,11.6,7.0,2011,4,28,True
2011-04-29,0.2,35.0,21.0,60.875,1006.125,27.208333333333332,8.083333333333334,6.541666666666667,191.04166666666666,26.291666666666668,9.583333333333334,27.958333333333332,0.0,12.300000000000002,6.0,2011,4,29,True
2011-04-30,1.8,38.0,21.0,60.375,1007.0833333333334,27.625,8.5,4.208333333333333,249.5,29.708333333333332,6.541666666666667,28.5,0.0,12.300000000000002,7.0,2011,4,30,True
2011-05-01,1.1,37.0,21.0,56.25,1008.1666666666666,28.166666666666668,9.875,5.25,197.41666666666666,15.583333333333334,8.458333333333334,29.125,0.0,12.800000000000002,7.0,2011,5,1,True
2011-05-02,0.1,37.0,21.0,57.541666666666664,1008.0833333333334,28.291666666666668,10.0,5.916666666666667,212.41666666666666,16.916666666666668,9.791666666666666,29.041666666666668,0.0,12.800000000000002,7.0,2011,5,2,True
2011-05-03,0.30000000000000004,33.0,21.0,65.29166666666667,1007.75,26.791666666666668,9.875,8.125,282.5,25.875,12.125,27.416666666666668,0.0,12.800000000000002,7.0,2011,5,3,True
2011-05-04,0.1,34.0,21.0,65.5,1008.4583333333334,26.833333333333332,9.0,9.333333333333334,252.125,27.791666666666668,13.458333333333334,27.333333333333332,0.0,12.800000000000002,7.0,2011,5,4,True
2011-05-05,0.0,36.0,21.0,55.25,1008.0833333333334,27.958333333333332,9.0,6.416666666666667,301.4583333333333,17.958333333333332,9.166666666666666,28.791666666666668,0.0,12.800000000000002,7.0,2011,5,5,False
2011-05-06,0.9,37.0,21.0,54.375,1007.9166666666666,28.041666666666668,9.875,9.833333333333334,277.2083333333333,8.0,14.916666666666666,28.833333333333332,0.0,12.800000000000002,7.0,2011,5,6,True
2011-05-07,0.0,35.0,20.0,52.916666666666664,1007.7083333333334,27.416666666666668,10.0,11.458333333333334,263.4166666666667,10.541666666666666,15.458333333333334,27.916666666666668,0.0,12.800000000000002,7.0,2011,5,7,False
2011-05-08,0.0,35.0,20.0,46.458333333333336,1006.7916666666666,27.041666666666668,10.0,8.583333333333334,246.875,5.25,11.75,28.333333333333332,0.0,12.800000000000002,7.0,2011,5,8,False
2011-05-09,0.0,36.0,20.0,51.958333333333336,1007.3333333333334,27.666666666666668,8.75,10.166666666666666,244.29166666666666,19.291666666666668,14.0,28.375,0.0,12.800000000000002,7.0,2011,5,9,False
2011-05-10,0.1,34.0,21.0,53.25,1008.0,27.458333333333332,9.958333333333334,7.541666666666667,228.54166666666666,29.125,9.458333333333334,28.0,0.0,12.800000000000002,7.0,2011,5,10,True
2011-05-11,0.2,36.0,22.0,48.083333333333336,1007.875,28.833333333333332,9.916666666666666,6.75,172.91666666666666,25.666666666666668,8.791666666666666,29.5,0.0,12.800000000000002,6.0,2011,5,11,True
2011-05-12,0.30000000000000004,33.0,23.0,54.166666666666664,1008.0416666666666,28.083333333333332,9.958333333333334,8.208333333333334,270.25,34.458333333333336,10.708333333333334,28.5,0.0,12.800000000000002,7.0,2011,5,12,True
2011-05-13,0.2,35.0,23.0,54.125,1008.0416666666666,28.666666666666668,9.916666666666666,6.375,268.5833333333333,26.041666666666668,8.208333333333334,29.291666666666668,0.0,12.800000000000002,6.0,2011,5,13,True
2011-05-14,1.9,31.0,23.0,64.75,1007.9583333333334,26.708333333333332,9.583333333333334,6.333333333333333,273.8333333333333,47.333333333333336,8.375,27.166666666666668,0.0,12.800000000000002,7.0,2011,5,14,True
2011-05-15,6.7,33.0,23.0,63.875,1009.0833333333334,26.875,9.416666666666666,7.375,299.0,37.875,10.625,27.375,0.0,12.800000000000002,6.0,2011,5,15,True
2011-05-16,0.0,35.0,22.0,48.333333333333336,1009.5416666666666,29.0,10.0,6.875,146.20833333333334,13.625,9.583333333333334,29.666666666666668,0.0,12.800000000000002,7.0,2011,5,16,False
2011-05-17,2.6999999999999997,35.0,23.0,52.625,1009.8333333333334,28.75,9.625,5.583333333333333,200.375,25.416666666666668,7.916666666666667,29.666666666666668,0.0,12.800000000000002,7.0,2011,5,17,True
2011-05-18,3.7,34.0,22.0,60.416666666666664,1009.7083333333334,27.666666666666668,9.583333333333334,5.916666666666667,244.58333333333334,32.625,8.375,28.375,0.0,12.800000000000002,7.0,2011,5,18,True
2011-05-19,5.1,35.0,23.0,62.166666666666664,1008.9583333333334,27.75,9.541666666666666,8.083333333333334,242.79166666666666,33.958333333333336,11.583333333333334,28.208333333333332,0.0,12.9,6.0,2011,5,19,True
2011-05-20,5.3,34.0,22.0,65.16666666666667,1007.9166666666666,26.958333333333332,9.333333333333334,7.666666666666667,223.20833333333334,30.958333333333332,10.833333333333334,27.541666666666668,0.0,12.9,7.0,2011,5,20,True
2011-05-21,7.1,33.0,22.0,63.708333333333336,1007.3333333333334,26.708333333333332,9.541666666666666,11.208333333333334,246.0,27.083333333333332,15.666666666666666,27.041666666666668,0.0,12.9,6.0,2011,5,21,True
2011-05-22,0.0,32.0,22.0,63.375,1008.625,26.583333333333332,10.0,11.125,249.75,31.5,14.791666666666666,26.916666666666668,0.0,12.9,7.0,2011,5,22,False
2011-05-23,13.200000000000001,31.0,23.0,67.33333333333333,1008.75,26.625,9.125,9.458333333333334,281.125,21.25,14.708333333333334,27.0,0.0,12.9,7.0,2011,5,23,True
2011-05-24,1.0,33.0,22.0,58.541666666666664,1007.8333333333334,28.083333333333332,9.833333333333334,8.833333333333334,284.0833333333333,31.041666666666668,12.666666666666666,28.5,0.0,12.9,7.0,2011,5,24,True
2011-05-25,7.9,31.0,23.0,62.75,1007.4166666666666,27.458333333333332,9.166666666666666,5.75,255.375,28.375,8.083333333333334,28.0,0.0,12.9,6.0,2011,5,25,True
2011-05-26,0.7,32.0,23.0,60.125,1007.8333333333334,27.208333333333332,10.0,8.416666666666666,272.3333333333333,26.875,11.958333333333334,27.583333333333332,0.0,12.9,7.0,2011,5,26,True
2011-05-27,7.0,31.0,23.0,64.5,1008.0,26.5,9.208333333333334,8.958333333333334,287.875,38.125,13.458333333333334,26.791666666666668,0.0,12.9,6.0,2011,5,27,True
2011-05-28,4.5,31.0,22.0,68.04166666666667,1007.9166666666666,26.208333333333332,9.375,9.041666666666666,281.3333333333333,20.0,12.458333333333334,26.791666666666668,0.0,12.9,6.0,2011,5,28,True
2011-05-29,2.6,32.0,22.0,65.375,1007.3333333333334,26.583333333333332,9.541666666666666,12.583333333333334,259.8333333333333,66.375,16.916666666666668,26.833333333333332,0.0,10.6,6.0,2011,5,29,True
2011-05-30,5.300000000000001,32.0,22.0,66.33333333333333,1007.125,26.375,9.708333333333334,12.041666666666666,266.4166666666667,52.333333333333336,16.083333333333332,26.791666666666668,0.0,10.6,6.0,2011,5,30,True
2011-05-31,2.2,31.0,21.0,71.16666666666667,1006.5,26.083333333333332,9.875,12.083333333333334,273.0833333333333,28.916666666666668,16.25,26.291666666666668,0.0,12.9,7.0,2011,5,31,True
2011-06-01,0.0,33.0,22.0,67.54166666666667,1005.8333333333334,26.666666666666668,10.0,9.541666666666666,224.41666666666666,26.25,12.875,27.0,0.0,12.9,7.0,2011,6,1,False
2011-06-02,13.0,28.0,21.0,79.83333333333333,1007.2916666666666,23.708333333333332,9.25,9.166666666666666,232.16666666666666,57.0,12.666666666666666,24.041666666666668,0.0,12.9,6.0,2011,6,2,True
2011-06-03,14.6,22.0,21.0,91.83333333333333,1008.0416666666666,21.416666666666668,9.083333333333334,15.416666666666666,213.29166666666666,90.83333333333333,22.083333333333332,21.458333333333332,0.0,8.1,5.0,2011,6,3,True
2011-06-04,1.7,27.0,20.0,82.08333333333333,1007.3333333333334,23.291666666666668,8.541666666666666,14.0,238.79166666666666,63.75,18.875,23.5,0.0,11.9,5.0,2011,6,4,True
2011-06-05,0.6,29.0,20.0,81.33333333333333,1007.25,23.416666666666668,9.041666666666666,16.125,241.625,48.083333333333336,21.5,23.5,0.0,12.9,6.0,2011,6,5,True
2011-06-06,0.9,28.0,20.0,80.25,1007.625,23.583333333333332,8.083333333333334,15.333333333333334,245.45833333333334,52.791666666666664,20.416666666666668,23.833333333333332,0.0,12.9,5.0,2011,6,6,True
2011-06-07,0.0,30.0,20.0,66.625,1006.9583333333334,25.541666666666668,9.458333333333334,16.375,241.16666666666666,43.708333333333336,20.583333333333332,25.5,0.0,12.9,7.0,2011,6,7,False
2011-06-08,0.8,29.0,20.0,68.125,1006.625,25.375,7.791666666666667,16.666666666666668,244.04166666666666,46.416666666666664,20.541666666666668,25.416666666666668,0.0,12.9,7.0,2011,6,8,True
2011-06-09,0.1,30.0,19.0,68.08333333333333,1006.5,24.791666666666668,8.583333333333334,17.291666666666668,242.66666666666666,26.875,22.458333333333332,24.875,0.0,12.9,5.0,2011,6,9,True
2011-06-10,0.0,30.0,20.0,69.79166666666667,1006.8333333333334,24.416666666666668,10.0,18.916666666666668,244.45833333333334,34.625,23.916666666666668,24.5,0.0,12.9,6.0,2011,6,10,False
2011-06-11,2.4,28.0,20.0,66.83333333333333,1006.7083333333334,25.125,9.125,17.708333333333332,253.70833333333334,42.0,22.625,25.166666666666668,0.0,12.9,7.0,2011,6,11,True
2011-06-12,0.30000000000000004,31.0,20.0,63.5,1007.0,26.166666666666668,8.583333333333334,19.291666666666668,256.1666666666667,37.458333333333336,24.416666666666668,26.25,0.0,12.9,6.0,2011,6,12,True
2011-06-13,0.0,30.0,20.0,69.58333333333333,1008.4166666666666,24.75,10.0,19.833333333333332,253.95833333333334,42.125,26.166666666666668,24.875,0.0,12.9,6.0,2011,6,13,False
2011-06-14,0.7000000000000001,29.0,20.0,72.08333333333333,1008.7916666666666,23.875,9.75,22.25,255.375,46.5,29.083333333333332,23.916666666666668,0.0,12.9,6.0,2011,6,14,True
2011-06-15,0.0,28.0,20.0,73.5,1009.625,22.791666666666668,10.0,22.333333333333332,257.125,56.708333333333336,29.166666666666668,22.833333333333332,0.0,11.9,5.0,2011,6,15,False
2011-06-16,0.4,29.0,19.0,67.16666666666667,1009.125,24.125,9.875,21.166666666666668,262.125,45.0,27.125,24.208333333333332,0.0,12.9,6.0,2011,6,16,True
2011-06-17,0.1,29.0,20.0,69.54166666666667,1007.75,23.708333333333332,10.0,22.625,256.8333333333333,56.708333333333336,28.458333333333332,23.75,0.0,12.9,6.0,2011,6,17,True
2011-06-18,0.0,29.0,20.0,66.875,1007.0,23.916666666666668,10.0,23.583333333333332,261.5,45.875,30.416666666666668,24.083333333333332,0.0,11.9,6.0,2011,6,18,False
2011-06-19,0.0,28.0,20.0,68.125,1006.1666666666666,23.75,10.0,22.916666666666668,263.375,34.166666666666664,30.458333333333332,23.791666666666668,0.0,12.9,6.0,2011,6,19,False
2011-06-20,0.0,30.0,19.0,66.375,1007.0416666666666,24.25,10.0,21.875,260.5416666666667,22.583333333333332,28.125,24.25,0.0,12.9,6.0,2011,6,20,False
2011-06-21,0.0,31.0,19.0,62.583333333333336,1007.6666666666666,25.0,10.0,20.125,260.5,23.125,25.958333333333332,25.041666666666668,0.0,12.9,6.0,2011,6,21,False
2011-06-22,0.2,31.0,19.0,64.41666666666667,1006.4583333333334,24.833333333333332,9.875,19.25,256.75,34.125,24.125,24.916666666666668,0.0,12.9,6.0,2011,6,22,True
2011-06-23,2.0,30.0,21.0,69.58333333333333,1006.125,24.541666666666668,10.0,18.25,263.7083333333333,35.875,23.583333333333332,24.541666666666668,0.0,12.9,6.0,2011,6,23,True
2011-06-24,0.6000000000000001,30.0,20.0,70.70833333333333,1006.2083333333334,24.5,9.708333333333334,17.375,270.5,43.875,22.291666666666668,24.708333333333332,0.0,12.9,6.0,2011,6,24,True
2011-06-25,0.0,30.0,20.0,70.79166666666667,1006.0416666666666,24.375,10.0,19.041666666666668,263.2083333333333,44.208333333333336,24.0,24.416666666666668,0.0,12.9,5.0,2011,6,25,False
2011-06-26,0.0,30.0,20.0,67.79166666666667,1006.4583333333334,24.375,10.0,21.291666666666668,264.875,44.333333333333336,27.041666666666668,24.375,0.0,12.9,6.0,2011,6,26,False
2011-06-27,0.8,29.0,21.0,69.875,1007.875,24.375,9.875,17.541666666666668,258.1666666666667,61.291666666666664,22.958333333333332,24.458333333333332,0.0,11.9,6.0,2011,6,27,True
2011-06-28,0.0,27.0,20.0,72.375,1007.3333333333334,22.708333333333332,10.0,20.541666666666668,260.2083333333333,37.208333333333336,26.416666666666668,22.75,0.0,12.9,5.0,2011,6,28,False
2011-06-29,0.0,31.0,19.0,62.708333333333336,1007.5,24.833333333333332,10.0,18.416666666666668,257.3333333333333,24.208333333333332,23.541666666666668,24.916666666666668,0.0,12.9,6.0,2011,6,29,False
2011-06-30,0.30000000000000004,32.0,20.0,66.20833333333333,1007.5,25.291666666666668,9.875,13.625,258.2083333333333,29.625,17.416666666666668,25.416666666666668,0.0,12.9,7.0,2011,6,30,True
2011-07-01,11.5,31.0,21.0,71.66666666666667,1007.5,24.875,9.291666666666666,13.708333333333334,257.6666666666667,51.083333333333336,18.0,24.958333333333332,0.0,12.9,5.0,2011,7,1,True
2011-07-02,14.0,27.0,20.0,82.70833333333333,1008.1666666666666,22.333333333333332,8.875,15.875,258.6666666666667,72.95833333333333,20.583333333333332,22.541666666666668,0.0,11.9,5.0,2011,7,2,True
2011-07-03,1.9000000000000001,27.0,20.0,78.16666666666667,1008.25,23.041666666666668,8.083333333333334,14.833333333333334,259.9583333333333,61.583333333333336,20.5,23.083333333333332,0.0,12.9,5.0,2011,7,3,True
2011-07-04,0.1,30.0,19.0,73.66666666666667,1007.9583333333334,24.0,9.791666666666666,17.125,257.2083333333333,45.541666666666664,22.25,24.041666666666668,0.0,12.9,6.0,2011,7,4,True
2011-07-05,2.1,28.0,20.0,74.54166666666667,1006.875,23.541666666666668,9.583333333333334,14.875,263.25,52.708333333333336,19.25,23.625,0.0,11.9,5.0,2011,7,5,True
2011-07-06,1.7,27.0,19.0,75.66666666666667,1006.0833333333334,23.083333333333332,8.875,16.75,251.45833333333334,60.5,21.958333333333332,23.208333333333332,0.0,11.9,5.0,2011,7,6,True
2011-07-07,0.2,28.0,19.0,72.375,1007.125,23.5,9.875,15.75,248.79166666666666,44.416666666666664,20.916666666666668,23.583333333333332,0.0,12.9,5.0,2011,7,7,True
2011-07-08,0.0,30.0,20.0,66.70833333333333,1010.0416666666666,24.666666666666668,10.0,15.291666666666666,260.3333333333333,25.833333333333332,20.125,24.75,0.0,12.9,6.0,2011,7,8,False
2011-07-09,1.1,31.0,20.0,65.125,1010.0833333333334,25.041666666666668,9.875,13.541666666666666,273.4583333333333,24.583333333333332,17.958333333333332,25.125,0.0,12.9,7.0,2011,7,9,True
2011-07-10,0.0,31.0,20.0,63.708333333333336,1008.9166666666666,25.208333333333332,10.0,15.625,262.9583333333333,14.708333333333334,20.291666666666668,25.333333333333332,0.0,12.5,7.0,2011,7,10,False
2011-07-11,8.200000000000001,30.0,20.0,71.125,1007.5416666666666,24.375,9.125,17.208333333333332,269.1666666666667,44.708333333333336,23.166666666666668,24.416666666666668,0.0,11.800000000000002,6.0,2011,7,11,True
2011-07-12,0.2,29.0,20.0,71.66666666666667,1005.25,23.833333333333332,9.875,18.958333333333332,268.625,44.625,24.666666666666668,23.875,0.0,12.5,6.0,2011,7,12,True
2011-07-13,1.0,28.0,20.0,72.5,1005.2083333333334,23.208333333333332,9.25,21.583333333333332,265.1666666666667,53.333333333333336,27.875,23.25,0.0,12.5,6.0,2011,7,13,True
2011-07-14,0.0,28.0,19.0,71.58333333333333,1005.8333333333334,23.041666666666668,10.0,23.791666666666668,256.2083333333333,51.333333333333336,29.708333333333332,23.083333333333332,0.0,11.6,6.0,2011,7,14,False
2011-07-15,0.0,27.0,20.0,73.33333333333333,1005.75,23.208333333333332,10.0,23.75,255.79166666666666,64.04166666666667,29.875,23.25,0.0,8.9,6.0,2011,7,15,False
2011-07-16,0.1,26.0,20.0,79.91666666666667,1005.0833333333334,22.458333333333332,10.0,22.833333333333332,250.125,68.95833333333333,29.25,22.625,0.0,7.599999999999999,6.0,2011,7,16,True
2011-07-17,0.30000000000000004,29.0,20.0,74.20833333333333,1004.6666666666666,24.0,10.0,22.541666666666668,257.625,60.375,28.583333333333332,24.041666666666668,0.0,10.3,5.0,2011,7,17,True
2011-07-18,0.1,28.0,20.0,74.41666666666667,1006.4583333333334,23.666666666666668,10.0,22.333333333333332,252.5,56.166666666666664,27.75,23.875,0.0,10.3,6.0,2011,7,18,True
2011-07-19,0.7000000000000001,29.0,20.0,72.75,1007.5833333333334,23.875,9.75,20.208333333333332,261.2916666666667,58.875,26.208333333333332,23.916666666666668,0.0,11.6,5.0,2011,7,19,True
